"epa-c-29400350", "EPA c" , "SCREAMIN' EAGLE PERFORMANCE 2 AIR CLEANER KIT STREET RODTM This kit provides a freer breathing capability to pump-up the power of your EFI-equipped motorcycle. Air Cleaner features a washable, high-flow, oiled cotton media element. Kit includes a high-flow air filter element, and a Screamin' Eagle Air Cleaner Medallion. ECE and 50-State U.S. EPA compliant.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "29400350", ,,,,,"67.96","79.95"
"epa-c-29400355", "EPA c" , "SCREAMIN' EAGLE ROUND EXTREME-FLOW 2 AIR CLEANER CENTER BOLT The open-face filter design of the Screamin' Eagle ExtremeFlow Air Cleaner Kit provides 60% more filtered surface area to flow 11% more air than a traditional perimeter high-flow filter. When combined with the smooth radius die-cast back plate, this open filter can feed a large displacement engine with an unobstructed flow of clean air. While sized to fit behind Original Equipment or accessory center-bolt air cleaner covers, the deep open-face filter provides maximum air-flow and style when paired with a matching open-face air cleaner trim option. Kit includes the gloss-black finished die-cast back plate, an open-face washable oiled-cotton filter element, and all required installation gaskets and hardware. Optional Rain Sock P/N 29400362 is available to protect the exposed element in inclement weather. 50-State U.S. EPA compliant. 29400357 Extreme Open-Face Filter. $199.95 Fits '18-later Softail and '17-later Touring and Trike models. '17-later Touring and Trike models require separate purchase of accessory round air cleaner cover or trim. Not compatible with air cleaner cover on CVOTM Touring models. All models require ECM calibration with Screamin' Eagle Pro Street Tuner for proper installation. C. SCREAMIN' EAGLE ROUND HIGH-FLOW 2 AIR CLEANER CENTER BOLT The Screamin' Eagle High-Flow Air Cleaner Kit provides increased airflow to boost the power of your MilwaukeeEight engine equipped model. The one-piece cast back plate is system-matched to the throttle body to deliver a smooth uninterrupted flow, and shaped to permit air to enter around the entire perimeter of the air cleaner housing. The back plate is topped with a washable perimeter-flow oiled-cotton filter element that captures debris while passing significantly more air than the stock filter. This High Flow Air Cleaner can be dressed with most round Original Equipment or accessory center-bolt air cleaner covers. Or choose to flaunt your performance gains with the open element look, and finish it off with custom Air Cleaner Trim from one of the Harley-Davidson decorative collections. This kit includes air cleaner element, gloss black back plate, breather and all required hardware. Optional Rain Sock P/N 29400363 is available to protect the exposed element in inclement weather. 50-State U.S. EPA compliant. SCREAMIN' EAGLE HIGH-FLO K&N 2 REPLACEMENT AIR FILTER ELEMENT K&N replacement air filters are engineered to improve airflow for increased horsepower and quicker acceleration. K&N filters provide excellent filtration, and because they are washable and reusable, you can clean the filter whenever conditions demand. Designed as direct replacements for specified fitments. 1. 29400020 High-Flow Multi-fit. $59.95 Fits '07-later XL, '99-'07 Dyna, '00-'15 Softail and '99-'07 Touring models equipped with High-Flow Air Cleaner Kits. Replacement for P/N 29442-99E. 1. 29400358 High-Flow Multi-fit. $59.95 Fits '18-later Softail and '17-later Touring and Trike models equipped with round High-Flow Air Cleaner P/N 29400355 or 29400356. 2. 29400021 High-Flow Dyna. $59.95 Fits '08-'17 Dyna models equipped with High-Flow Air Cleaner Kits. Replacement for P/N 29385-08. 3. 29400019 High-Flow Touring. $59.95 Fits '16-'17 Softail and '08-'16 Touring and Trike models equipped with High-Flow Air Cleaner Kits. Replacement for P/N 29244-08. 4. 29400247 High-Flow Wedge $69.95 Milwaukee-Eight Engine. Fits '17-later Touring and Trike models equipped with Wedge High-Flow Air Cleaner Kit P/N 29400245 or 29400246. 5. 29400065 Extreme Billet. $59.95 Fits '15-later XG, '16-'17 Softail, and '08-later Touring and Trike models equipped with Extreme Billet Agitator and Chisel Air Cleaner Kits. 5. 29400359 Extreme. $69.95 Fits '18-later Softail and '17-later Touring and Trike models equipped with round High-Flow Air Cleaner P/N 29400357. 5. 29400118 Extreme Billet & Rail. $59.95 Fits '07-later XL, '08-'17 Dyna and '08-'15 Softail and models equipped with Extreme Billet Chisel and Agitator or Rail Collection Air Cleaner Kits. 6. 29400109 Burst Collection. $59.95 Fits '08-'17 Dyna and Softail models, '08-'16 Touring and Trike models equipped with Burst Collection Air Cleaner Kits. 7. 29400022A Ventilator Multi-fit. $59.95 Fits models equipped with Twin-Cam Ventilator and Extreme Billet Ventilator Performance Air Cleaner Kits. Replacement for P/N 29670-09. 8. 29400293 Ventilator $59.95 Milwaukee-Eight Engine. Fits '18-later Softail, '17-later Touring and Trike models equipped with Ventilator Air Cleaner P/N 29400298 or 29400299. 9. 29424-05B Heavy Breather Multi-fit, Chrome. $89.95 Fits models equipped with Heavy Breather Kit P/N 29098-09, 29299-08, 29080-09 or 29264-08. 9. 29702-08B Heavy Breather Touring, Chrome. $89.95 Fits models equipped with Heavy Breather Kit P/N 29006-09B, 29253-08B, 29000065 or 29400105. 29400297 Heavy Breather Touring, Black. $119.95 Fits '16-'17 FXDLS and models equipped with Heavy Breather Kit P/N 29006-09B, 29253-08B, 29000065 or 29400105. 10. 28714-10 Heavy Breather Compact, Chrome. $89.95 Fits '08-'16 Touring and Trike models equipped with Compact Heavy Breather Kit P/N 28716-10A. 11. 29400141 Heavy Breather Elite, Chrome. $99.95 Fits models equipped with Screamin' Eagle Heavy Breather Elite Performance Air Cleaner Kit P/N 29400172 and 29400173. 27300139 Heavy Breather Elite, Black. $119.95 Replacement air filter for models equipped with Screamin' Eagle Heavy Breather Elite Performance Air Cleaner Kit P/N 29400285. 12. 29400276 Heavy Breather $99.95 Milwaukee-Eight Engine, Black. Fits '18-later Softail, '17-later Touring and Trike models equipped with Heavy Breather Air Cleaner P/N 29400263 or 29400264. 13. 29400275 Heavy Breather Milwaukee-Eight Engine, Chrome. $99.95 Fits '18-later Softail, '17-later Touring and Trike models equipped with Heavy Breather Air Cleaner P/N 29400263 or 29400264. FOAM STYLE AIR FILTER ELEMENTS SCREAMIN' EAGLE HIGH-FLO K&N AIR FILTER ELEMENT K&N replacement air filters are engineered to improve airflow for increased horsepower and quicker acceleration. K&N filters provide excellent filtration, and because they are washable and reusable, you can clean the filter whenever conditions demand. Designed as direct replacements for specified fitments. 1. 29400020 High-FlowMulti-fit. $59.95 Fits '07-later XL, '99-'07 Dyna, '00-'15 Softail and '99-'07 Touring models equipped with High-Flow Air Cleaner Kits. Replacement for P/N 29442-99E. 1. 29400358 High-Flow Multi-fit. $59.95 Fits '18-later Softail and '17-later Touring and Trike models equipped with round High-Flow Air Cleaner P/N 29400355 or 29400356. 2. 29400021 High-FlowDyna. $59.95 Fits '08-'17 Dyna models equipped with High-Flow Air Cleaner Kit. Replacement for P/N 29385-08. 3. 29400019 High-FlowTouring. $59.95 Fits '16-'17 Softail and '08-'16 Touring and Trike models equipped with High-Flow Air Cleaner Kit. Replacement for P/N 29244-08. 4. 29400247 High-Flow Wedge. $69.95 Fits '17-later Touring and Trike models equipped with Wedge High-Flow Air Cleaner Kit P/N 29400245 or 29400246. 5. 29400065 Extreme Billet. $59.95 Fits '15-later XG, '16-'17 Softail, and '08-later Touring and Trike models equipped with Extreme Billet Agitator and Chisel Air Cleaner Kits. 5. 29400118 Extreme Billet & Rail. $59.95 Fits '07-later XL, '08-'17 Dyna and '08-'15 Softail and models equipped with Extreme Billet Chisel and Agitator or Rail Collection Air Cleaner Kits. 5. 29400359 Extreme. $69.95 Fits '18-later Softail and '17-later Touring and Trike models equipped with round High-Flow Air Cleaner P/N 29400357. 6. 29400109 Burst Collection. $59.95 Fits '08-'17 Dyna and Softail models, '08-'16 Touring and Trike models equipped with Burst Collection Air Cleaner Kits. 7. 29400022A VentilatorMulti-fit. $59.95 Fits models equipped with Twin-Cam Ventilator and Extreme Billet Ventilator Performance Air Cleaner Kits. Replacement for P/N 29670-09. 8. 29400293 Ventilator. $59.95 Fits '18-later Softail, '17-later Touring and Trike models equipped with Ventilator Air Cleaner P/N 29400298 or 29400299. 9. 29424-05B Heavy BreatherMulti-fit, Chrome. $89.95 Fits models equipped with Heavy Breather Kit P/N 29098-09, 29299-08, 29080-09 or 29264-08. 9. 29702-08B Heavy BreatherTouring, Chrome. $89.95 Fits models equipped with Heavy Breather Kit P/N 29006-09B, 29253-08B, 29000065 or 29400105. 9. 29400297 Heavy BreatherTouring, Black. $119.95 Fits '16-'17 FXDLS and models equipped with Heavy Breather Kit P/N 29006-09B, 29253-08B, 29000065 or 29400105. 10. 28714-10 Heavy BreatherCompact, Chrome. $89.95 Fits '08-'16 Touring and Trike models equipped with Compact Heavy Breather Kit P/N 28716-10A. 11. 29400141 Heavy Breather Elite, Chrome. $99.95 Fits models equipped with Screamin' Eagle Heavy Breather Elite Performance Air Cleaner Kit P/N 29400172 and 29400173. 11. 27300139 Heavy Breather Elite, Black. $119.95 Fits Replacement air filter for models equipped with Screamin' Eagle Heavy Breather Elite Performance Air Cleaner Kit P/N 29400285. 12. 29400276 Heavy Breather, Black. $99.95 Fits '18-later Softail, '17-later Touring and Trike models equipped with Heavy Breather Air Cleaner P/N 29400263 or 29400264. 13. 29400275 Heavy Breather, Chrome. $99.95 Fits '18-later Softail, '17-later Touring and Trike models equipped with Heavy Breather Air Cleaner P/N 29400263 or 29400264.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "29400355", ,,,,,"157.21","184.95"
"epa-c-29400363", "EPA c" , "SCREAMIN' EAGLE ROUND EXTREME-FLOW 2 AIR CLEANER CENTER BOLT The open-face filter design of the Screamin' Eagle ExtremeFlow Air Cleaner Kit provides 60% more filtered surface area to flow 11% more air than a traditional perimeter high-flow filter. When combined with the smooth radius die-cast back plate, this open filter can feed a large displacement engine with an unobstructed flow of clean air. While sized to fit behind Original Equipment or accessory center-bolt air cleaner covers, the deep open-face filter provides maximum air-flow and style when paired with a matching open-face air cleaner trim option. Kit includes the gloss-black finished die-cast back plate, an open-face washable oiled-cotton filter element, and all required installation gaskets and hardware. Optional Rain Sock P/N 29400362 is available to protect the exposed element in inclement weather. 50-State U.S. EPA compliant. 29400357 Extreme Open-Face Filter. $199.95 Fits '18-later Softail and '17-later Touring and Trike models. '17-later Touring and Trike models require separate purchase of accessory round air cleaner cover or trim. Not compatible with air cleaner cover on CVOTM Touring models. All models require ECM calibration with Screamin' Eagle Pro Street Tuner for proper installation. C. SCREAMIN' EAGLE ROUND HIGH-FLOW 2 AIR CLEANER CENTER BOLT The Screamin' Eagle High-Flow Air Cleaner Kit provides increased airflow to boost the power of your MilwaukeeEight engine equipped model. The one-piece cast back plate is system-matched to the throttle body to deliver a smooth uninterrupted flow, and shaped to permit air to enter around the entire perimeter of the air cleaner housing. The back plate is topped with a washable perimeter-flow oiled-cotton filter element that captures debris while passing significantly more air than the stock filter. This High Flow Air Cleaner can be dressed with most round Original Equipment or accessory center-bolt air cleaner covers. Or choose to flaunt your performance gains with the open element look, and finish it off with custom Air Cleaner Trim from one of the Harley-Davidson decorative collections. This kit includes air cleaner element, gloss black back plate, breather and all required hardware. Optional Rain Sock P/N 29400363 is available to protect the exposed element in inclement weather. 50-State U.S. EPA compliant. SCREAMIN' EAGLE ROUND HIGH-FLOW AIR CLEANER PERIMETER BOLT SCREAMIN' EAGLE ROUND HIGH-FLOW 2 AIR CLEANER PERIMETER BOLT Feed your engine more air while maintaining the fresh-fromthe-factory look. Designed to accept the Original Equipment Softail perimeter-bolt air cleaner cover, this Screamin' Eagle High-Flow Air Cleaner Kit allows free breathing and unobstructed airflow to your Milwaukee-Eight engine. The die-cast back plate is sized to permit airflow around the entire perimeter of the air cleaner. Your engine gets more air, and you feel more power throughout the rev range. The back plate features 5 threaded lugs that accept the perimeter-bolt air cleaner cover, and a chamfered throat that allows smooth flow into the throttle body. The kit includes the gloss-black finished die-cast back plate, a perimeter-flow washable oiled-cotton filter element, all required installation gaskets and hardware and a laser-engraved Screamin' Eagle medallion to finish the look. Optional Rain Sock P/N 29400363 is available to protect the exposed element in inclement weather. 50-State U.S. EPA compliant. SCREAMIN' EAGLE AIR CLEANER RAIN SOCK Add the open-element look to your Screamin' Eagle High Flow style Air Cleaner. This easy-to-install kit allows you to replace the traditional Original Equipment air cleaner cover with custom inserts from one of the H-D Decorative Collections. Kit includes a breathable mesh cover with classic Bar & Shield logo that stretches over the filter to maximize airflow while protecting the exposed element from the rain. Fits traditional cone-shaped air cleaner elements featured in many Screamin' Eagle Twin Cam Stage Kits. BOBBER-STYLE ROUND AIR CLEANER COVER CHROME BOBBER-STYLE ROUND AIR CLEANER COVER GLOSS BLACK", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "29400363", ,,,,,"169.96","199.95"
"usb-charging-adaptor-29900028", "USB CHARGING ADAPTOR" , "USB CHARGING ADAPTOR 54-AMP HIGH OUTPUT CHARGING SYSTEM The Harley-Davidson High Output Charging System is engineered to provide 30% more power than the stock system at idle. With 54 amps of output at 4000 rpm, accessories will operate at their peak performance no more dimming lights, reduced audio performance or under-performing heated gear. This is a recommended installation anytime a multi-amp audio system is installed on the vehicle in order to achieve the full capability of your audio system. It is also recommended when installing headed seats, heated gear and other higher draw powered accessories. 29900028A $509.95 Fits '11-'16 Touring, '10-'16 CVO Touring and '09-'16 Trike models. Stock on '14-'16 FLHTKSE, FLHXSE and FLTRUSE. 10ac.csv Readme.md ac.csv afile.ccsv afile.csv b.txt c.txt clean.csv draft_rev1.csv draft_rev2.csv draft_rev3.csv draft_rev4.csv draft_rev5.csv draft_rev6.csv draft_rev7.csv draft_rev8.csv draft_rev9.csv five.sh four.csv four.sh grep h.txt harley.sh harleytwo.sh list names names.csv new.csv newclean.csv nonames.csv normal.txt questions seven.sh shit.csv shittwo.csv six.sh skus.txt skus2.txt there this.csv thisone.csv three.sh zeros '14-'16 models with 6- and 8- Speaker Systems require installation of High Output Charging System P/N 29900028A. 10ac.csv Readme.md ac.csv afile.ccsv afile.csv b.txt c.txt clean.csv draft_rev1.csv draft_rev2.csv draft_rev3.csv draft_rev4.csv draft_rev5.csv draft_rev6.csv draft_rev7.csv draft_rev8.csv draft_rev9.csv five.sh four.csv four.sh grep h.txt harley.sh harleytwo.sh list names names.csv new.csv newclean.csv nonames.csv normal.txt questions seven.sh shit.csv shittwo.csv six.sh skus.txt skus2.txt there this.csv thisone.csv three.sh zeros Requires separate purchase of Vented Fairing Lowers. 10ac.csv Readme.md ac.csv afile.ccsv afile.csv b.txt c.txt clean.csv draft_rev1.csv draft_rev2.csv draft_rev3.csv draft_rev4.csv draft_rev5.csv draft_rev6.csv draft_rev7.csv draft_rev8.csv draft_rev9.csv five.sh four.csv four.sh grep h.txt harley.sh harleytwo.sh list names names.csv new.csv newclean.csv nonames.csv normal.txt questions seven.sh shit.csv shittwo.csv six.sh skus.txt skus2.txt there this.csv thisone.csv three.sh zeros Requires separate purchase of King Tour-Pak and Rigid Tour-Pak Mounting Rack. BOOM! AUDIO STAGE II *NOTE: '14-'16 models with Boom! Audio Stage II systems with 6 or 8 speakers require installation of High-Output Charging System P/N 29900028A. BOOM! AUDIO STAGE II SPEAKER COMPONENTS BOOM!TM AUDIO STAGE II SPEAKER KIT FAIRING* Designed for increased volume, sound quality and durability, Stage II Fairing Speakers feature a 6.5 long-throw woofer for low frequencies, a bridge mounted mid-frequency driver, and a separate tweeter for high-frequencies. Like true audiophile components, each speaker is powered by two channels from our 300 watt RMS amplifier one channel powers the woofer, and another powers the mid/tweeter combo. When powered by separate dedicated bass and high-frequency amplifier channels, you are doubling the power to each speaker when compared to our Boom!TM Audio Stage I system. The results? You get thumping bass response, sizzling vocals and clean, distortion free performance at all volume levels. Built with composite speaker frames, powerful magnets and protective perforated metal grills, these weather and vibration resistant speakers are designed for life on the road. Complete kit includes 2 three-way speakers, grills and plug-in connections. Separate purchase of fairing mount amplifier is required. Boom! Audio speakers feature a two-year warranty. 76000524A Batwing Fairing. $329.95 Fits '14-later FLHTCU, FLHTCUL, FLHTK, FLHTKL, FLHTKSE, FLHX, FLHXS and FLHTCUTG models. Stock on '15-later FLHXSE models. Requires separate purchase of a Boom! Audio accessory amplifier. Not compatible with models equipped with Stage I Boom! Audio components. Dealer installation and software updates are required. 76000594A Road Glide Fairing. $359.95 Fits '15-later FLTRU, FLTRUSE, FLTRX and FLTRXS models. Stock on '18-later FLTRXSE models. Requires separate purchase of a Boom! Audio accessory amplifier. Not compatible with models equipped with Stage I Boom! Audio components. Dealer installation and software updates are required. BOOM! AUDIO STAGE II SPEAKER KIT BATWING FAIRING *NOTE: '14-'16 models with Boom! Audio Stage II systems with 6 or 8 speakers require installation of High-Output Charging System P/N 29900028A. BOOM! AUDIO STAGE I/II FAIRING LOWER SPEAKER KIT TWIN-COOLEDTM MODELS* Designed for installation in the Original Equipment fairing lowers of Twin-CooledTM Touring models, these vibrationtested waterproof two-way speakers feature rider directed tweeters for clear, crisp sound. The 4 bass/midrange driver and the grill-mounted 1 tweeter are performance-optimized to complement the sound characteristics of both Stage I and Stage II Boom! Audio systems, and provide higher listening volumes with reduced distortion at highway speeds. For easy installation, the speakers are pre-mounted to a backing plate that snaps in place, replacing the fairing lower cooling system access doors. The speakers can be easily removed to check coolant levels. Complete kit includes left and right two-way speakers and wiring harness. Boom! Audio speakers feature a two-year warranty. 76000660 $299.95 Fits '14-later FLHTCU-TC, FLHTK, FLHTKL, FLHTKSE, FLTRU, FLTRUSE and '14-'17 FLHXSE models with Twin-Cooled engines. Use on vehicles equipped with Stage II Boom! Audio systems requires the separate purchase of Boom! Audio Amplifier Kit P/N 76000277A and Speaker Installation Kit P/N 76000586 or 76000749. FLHXSE models require separate purchase of Installation Kit P/N 76000734. Does not fit FLHXSE models equipped with Tour-Pak luggage. Does not fit FLHTKSE models equipped with Boom! Audio Stage II. Not compatible with Screamin' Eagle Heavy Breather Kits. BOOM! AUDIO STAGE II SPEAKER KIT -- TRIKE BODY *NOTE: '14-'16 models with Boom! Audio Stage II systems with 6 or 8 speakers require installation of High-Output Charging System P/N 29900028A. BOOM! AUDIO STAGE II SPEAKER KIT -- SADDLEBAGS COLOR-MATCHED FAIRING LOWER SPEAKER BOXES Fits '14-later Touring models equipped with vented fairing lowers and Boom! Audio Fairing Lower Speaker Kit P/N 76000487. Does not fit models with Twin-CooledTM engines. COLOR-MATCHED SADDLEBAG SPEAKER LIDS Fits '14-later Touring models equipped with Boom! Audio Saddlebag Speaker Kit P/N 76000489. *NOTE: '14-'16 models with Boom! Audio Stage II systems with 6 or 8 speakers require installation of High-Output Charging System P/N 29900028A. BOOM! AUDIO AMPLIFIER KIT (76000278 SHOWN) BOOM! AUDIO AMPLIFIER KIT (76000523 SHOWN) BOOM! AUDIO STAGE I SPEAKER EXPANSION KIT BOOM!TM AUDIO STAGE I BAGGER AMP & SPEAKER KITS Fill the air with sound from this Boom!TM Audio Boom Bagger Kit. Available to fit 2- and 4-speaker models, this complete audio kit provides the latest in Harley-Davidson audio components, When installed, the increased power of the amplifier provides the speakers with a clean signal and a custom equalization is available to further optimize the performance of the Boom! Audio speaker system. Speakers feature twoyear warranty. Dealer Digital TechnicianTM software update is required. Dealer installation is recommended. Ensure maximum output of your audio system with the recommended High Output Charging System P/N 29900028A. Note: The use of the Boom! Audio Amplifier turns off the radio's internal amplifier. Installation of a third or fourth set of Stage I speakers requires the Boom! Audio Speaker Expansion Kit. C. 4-SPEAKER ULTRA BOOM! BAGGER KIT Kit includes Boom! Audio 6.5 fairing and rear speakers, Boom! Audio 4-channel fairing-mounted amplifier, amplifier mount and wiring harness. Boom! Audio speakers feature a two-year warranty. COLOR-MATCHED SADDLEBAG SPEAKER LIDS Custom saddlebag lids are shaped to accommodate Boom! Audio Saddlebag Lid Speakers. Speaker openings are formed to angle the speakers and direct the sound forward toward the rider and passenger. Kit reuses Original Equipment hinges, locks and mounting hardware. BOOM! AUDIO SPEAKER INSTALLATION KIT TRIKE BODY *NOTE: '14-'16 Boom! Audio Stage II systems with 6 or 8 speakers require installation of High-Output Charging System P/N 29900028A. SAE 2-PIN TO USB ADAPTER SAE 2-PIN Y-HARNESS 54-AMP HIGH OUTPUT CHARGING SYSTEM The Harley-Davidson High Output Charging System is engineered to provide 30% more power than the stock system at idle. With 54 amps of output at 4000 rpm, accessories will operate at their peak performance no more dimming lights, reduced audio performance or under-performing heated gear. This is a recommended installation anytime a multi-amp audio system is installed on the vehicle in order to achieve the full capability of your audio system. It is also recommended when installing headed seats, heated gear and other higher draw powered accessories. 29900028A $509.95 Fits '11-'16 Touring, '10-'16 CVO Touring and '09-'16 Trike models. Stock on '14-'16 FLHTKSE, FLHXSE and FLTRUSE.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "29900028", ,,,,,"433.46","509.95"
"coolflowtm-fan-31400088", "COOLFLOWTM FAN " , "Keep your cool on a sweltering summer day. Engineered to maximize rider and passenger comfort in high temperature situations, the CoolFlowTM Fan is the perfect addition if your bike is subjected to parade duty, rush hour traffic, or extreme temperature environments. Unlike traditional fan kits that try to cool the engine by blowing air across the cylinders and often onto your legs, the CoolFlow Fan Kit keeps the riders comfortable by pulling air away from the rear cylinder and exhaust pipe, and directing it toward the ground. The fan suction generates a low pressure region near the riders to balance the natural up and out convection air flow in the area behind the engine. The wind-tunnel tested fan is tucked away above the transmission, and when combined with midframe air deflectors, significantly drops the temperature the seated rider experiences. FRONT ENGINE MOUNT STABILIZER LINK BLACK It's the details that make the complete custom bike. This starter end cover dresses the end of the starter motor for a clean look, Available in mirror chrome or rich gloss black to match your customizing style.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "31400088", ,,,,,"254.96","299.95"
"pushrod-cover-kitgloss-31400092", "PUSHROD COVER KITGLOSS" , "Complete the Dark Custom look. These covers replace existing chrome covers to give your bike a blacked-out appearance down to the smallest detail. Pushrod covers are finished in gloss black and the kit includes the four bottom cover tubes and the four upper clips. Installation retains the Original Equipment chrome short center tube to create a high-contrast accent. Cover Kit can be installed on engines already equipped with Adjustable Pushrods or can be installed by removing rocker box covers, rocker arms and non-adjustable pushrods. Consult your dealer or service manual for installation. 17900033 Covers Only. $64.95 Fits '99-'17 Twin Cam-equipped models. Requires prior installation of Adjustable Pushrods or removal of rocker box covers, rocker arms and fixed-length pushrods. D. PUSHROD COVER KIT GLOSS BLACK E. PUSHROD TUBE COLLARS GLOSS BLACK Manufactured from Original Equipment components for perfect fit and function, these Pushrod Collars complete your Twin Cam engine's conversion to the total blacked-out look. Covers replace the chrome-finished factory covers, and fit with stock or Screamin' Eagle Quick-Install Pushrods. Complete your Twin Cam engine's conversion to a total blacked-out look. These textured black tappet blocks replace the stock bright-finished components for a sinister appearance, and are manufactured from Original Equipment components for perfect fit and function. PUSHROD TUBE COLLARS GLOSS BLACK It's the details that make the complete custom bike. This gloss black round starter end cover replaces the factory-installed chrome cover and is the ideal finishing touch for converting your powertrain to an elegant tuxedo black look. Manufactured from Original Equipment components to ensure a perfect fit, this cover is coated with temperature-resistant finish to ensure a long-lasting finish.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "31400092", ,,,,,"16.96","19.95"
"screamin'-eagle-10mm-phat-spark-plug-wires-31600048", "SCREAMIN' EAGLE 10MM PHAT SPARK PLUG WIRES " , "SCREAMIN' EAGLE 10MM PHAT SPARK PLUG WIRES Fat 10mm plug wires add dimension and style to your ride. Screamin' Eagle boot design and suppression core wires ensure solid connection and maximum voltage transfer between coil and plugs. Screamin' Eagle logo printed along the wire to add style. SCREAMIN' EAGLE 10MM PHAT SPARK PLUG WIRES Fat 10mm plug wires add dimension and style to your ride. Screamin' Eagle boot design and suppression core wires ensure solid connection and maximum voltage transfer between coil and plugs. Screamin' Eagle script printed along the wire to add style.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "31600048", ,,,,,"25.46","29.95"
"harley-davidson-gold-spark-31600105", "HARLEY-DAVIDSON GOLD SPARK" , "SCREAMIN' EAGLE PERFORMANCE 2 SPARK PLUGS Screamin' Eagle Spark Plugs feature double platinum coating for superior erosion resistance and extended life. The V trimmed ground electrode reduces shrouding of the flame front to promote flame propagation, and the fine wire center electrode enhances startups and ignitability. Screamin' Eagle Plugs feature Ribbed Core Technology (RCT) that provides resistance to fouling, and are designed with Original Equipment-style noise suppression to prevent electrical interference with radios and CB communication equipment. Works great in racing applications where rich air/fuel conditions are required. Unique style with Screamin' Eagle logo. Sold in pairs.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "31600105", ,,,,,"16.96","19.95"
"screamin'-eagle-performance-2-spark-plugs-31600106", "SCREAMIN' EAGLE PERFORMANCE 2 SPARK PLUGS " , "SCREAMIN' EAGLE PERFORMANCE 2 SPARK PLUGS Screamin' Eagle Spark Plugs feature double platinum coating for superior erosion resistance and extended life. The V trimmed ground electrode reduces shrouding of the flame front to promote flame propagation, and the fine wire center electrode enhances startups and ignitability. Screamin' Eagle Plugs feature Ribbed Core Technology (RCT) that provides resistance to fouling, and are designed with Original Equipment-style noise suppression to prevent electrical interference with radios and CB communication equipment. Works great in racing applications where rich air/fuel conditions are required. Unique style with Screamin' Eagle logo. Sold in pairs. SCREAMIN' EAGLE PERFORMANCE SPARK PLUGS Screamin' Eagle Spark Plugs feature double platinum coating for superior erosion resistance and extended life. The V trimmed ground electrode reduces shrouding of the flame front to promote flame propagation, and the fine wire center electrode enhances startups and ignitability. Screamin' Eagle Plugs feature Ribbed Core Technology (RCT) that provides resistance to fouling, and are designed with Original Equipment-style noise suppression to prevent electrical interference with radios and CB communication equipment. Works great in racing applications where rich air/fuel conditions are required. Unique style with Screamin' Eagle logo. Sold in pairs.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "31600106", ,,,,,"4.21","4.95"
"front-wheel-spacerschrome-32700002", "FRONT WHEEL SPACERSCHROME" , "There's always more room for chrome with these highlypolished chrome wheel spacers. They're manufactured to the Original Equipment tolerances, so you get exact product fitment and quality. ABS FRONT WHEEL SPACERS CHROME FRONT WHEEL SPACERS CHROME Dress your ABS-equipped Softail model in style. Shaped to conceal the ABS wheel speed sensor harness, this bracket mounts to the brake caliper tabs on the lower fork sliders. The mirror chrome finish complements the Original Equipment satin polished sliders or serves as the final finishing touch to a complete chrome front end. 32700002 Fits '11-'17 Softail models (except FXCWC, FXSB and FXSBSE) equipped with ABS. $37.95", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "32700002", ,,,,,"32.26","37.95"
